timestamp,account,pnl
08:53:56,CS3-VET3,0.00
08:58:57,CS3-VET3,0.00
09:03:59,CS3-VET3,0.00
09:09:00,CS3-VET3,0.00
09:14:01,CS3-VET3,0.00
09:19:04,CS3-VET3,0.00
09:24:05,CS3-VET3,0.00
09:29:06,CS3-VET3,0.00
09:34:08,CS3-VET3,0.00
09:39:10,CS3-VET3,5.02
09:44:12,CS3-VET3,7.88
09:49:14,CS3-VET3,11.17
09:54:15,CS3-VET3,17.01
09:59:18,CS3-VET3,20.51
10:04:19,CS3-VET3,24.40
10:09:21,CS3-VET3,26.15
10:14:22,CS3-VET3,29.45
10:19:24,CS3-VET3,36.14
10:24:26,CS3-VET3,41.33
10:29:28,CS3-VET3,46.20
10:34:29,CS3-VET3,46.83
10:39:30,CS3-VET3,52.94
10:44:38,CS3-VET3,56.07
10:49:40,CS3-VET3,57.82
10:54:41,CS3-VET3,61.11
10:59:43,CS3-VET3,65.79
11:04:45,CS3-VET3,69.57
11:09:53,CS3-VET3,72.20
11:14:56,CS3-VET3,78.59
11:19:58,CS3-VET3,82.07
11:25:00,CS3-VET3,85.42
11:30:01,CS3-VET3,88.57
11:35:03,CS3-VET3,96.18
11:40:05,CS3-VET3,100.29
11:45:15,CS3-VET3,102.83
11:50:18,CS3-VET3,105.04
11:55:19,CS3-VET3,107.26
12:00:21,CS3-VET3,109.88
12:05:23,CS3-VET3,114.50
12:10:25,CS3-VET3,118.64
12:15:27,CS3-VET3,127.25
12:20:28,CS3-VET3,130.02
12:25:39,CS3-VET3,132.26
12:30:41,CS3-VET3,136.52
12:35:43,CS3-VET3,140.14
12:40:46,CS3-VET3,143.76
12:45:49,CS3-VET3,148.63
12:50:59,CS3-VET3,150.62
12:56:02,CS3-VET3,154.59
13:01:04,CS3-VET3,156.36
13:06:08,CS3-VET3,158.63
13:11:10,CS3-VET3,159.91
13:16:14,CS3-VET3,162.53
13:21:26,CS3-VET3,164.12
13:26:29,CS3-VET3,167.50
13:31:31,CS3-VET3,169.50
13:36:33,CS3-VET3,170.14
13:41:35,CS3-VET3,171.56
13:46:39,CS3-VET3,173.56
13:51:42,CS3-VET3,174.63
13:56:45,CS3-VET3,177.31
14:01:50,CS3-VET3,179.06
14:06:53,CS3-VET3,179.79
14:11:58,CS3-VET3,182.15
14:17:04,CS3-VET3,183.91
14:22:07,CS3-VET3,185.79
14:27:13,CS3-VET3,187.61
14:32:16,CS3-VET3,189.76
14:37:19,CS3-VET3,193.29
14:42:22,CS3-VET3,194.83
14:47:25,CS3-VET3,195.83
14:52:27,CS3-VET3,197.94
14:57:31,CS3-VET3,200.70
15:02:36,CS3-VET3,202.57
15:07:39,CS3-VET3,202.89
15:12:44,CS3-VET3,204.70
15:17:47,CS3-VET3,206.97
15:22:52,CS3-VET3,208.71
15:27:57,CS3-VET3,209.09
15:33:01,CS3-VET3,210.83
15:38:06,CS3-VET3,212.33
15:43:09,CS3-VET3,213.97
15:48:15,CS3-VET3,215.93
15:53:19,CS3-VET3,216.39
15:58:22,CS3-VET3,214.76
16:01:14,CS3-VET3,214.76
16:01:22,CS3-VET3,214.76
08:32:15,CS3-VET3,ERR
08:37:17,CS3-VET3,0.00
08:42:18,CS3-VET3,0.00
08:47:21,CS3-VET3,0.00
08:52:23,CS3-VET3,0.00
08:57:25,CS3-VET3,0.00
09:02:28,CS3-VET3,0.00
09:07:32,CS3-VET3,0.00
09:12:34,CS3-VET3,0.00
09:17:37,CS3-VET3,0.00
09:22:39,CS3-VET3,0.00
09:27:41,CS3-VET3,0.00
09:32:44,CS3-VET3,0.00
09:37:46,CS3-VET3,2.35
09:42:48,CS3-VET3,3.61
09:47:51,CS3-VET3,7.96
09:52:53,CS3-VET3,12.35
09:57:56,CS3-VET3,11.59
10:02:58,CS3-VET3,15.41
10:08:01,CS3-VET3,19.04
10:13:03,CS3-VET3,23.66
10:18:05,CS3-VET3,28.66
10:23:08,CS3-VET3,31.16
10:28:11,CS3-VET3,34.53
10:33:14,CS3-VET3,39.46
10:38:16,CS3-VET3,43.19
10:43:18,CS3-VET3,44.71
10:48:21,CS3-VET3,48.94
10:53:24,CS3-VET3,53.46
10:58:26,CS3-VET3,57.75
11:03:29,CS3-VET3,60.93
11:08:31,CS3-VET3,65.95
11:13:33,CS3-VET3,72.44
11:18:36,CS3-VET3,76.30
11:23:39,CS3-VET3,79.98
11:28:41,CS3-VET3,84.56
11:33:43,CS3-VET3,90.87
11:38:45,CS3-VET3,93.99
11:43:48,CS3-VET3,98.57
11:48:50,CS3-VET3,101.56
11:53:53,CS3-VET3,104.94
11:58:55,CS3-VET3,108.78
12:03:58,CS3-VET3,111.79
12:09:00,CS3-VET3,114.95
12:14:04,CS3-VET3,118.70
12:19:07,CS3-VET3,119.70
12:24:09,CS3-VET3,124.11
12:29:12,CS3-VET3,131.21
12:34:15,CS3-VET3,136.45
12:39:16,CS3-VET3,138.93
12:44:19,CS3-VET3,142.69
12:49:21,CS3-VET3,145.33
12:54:24,CS3-VET3,147.63
12:59:26,CS3-VET3,150.07
13:04:28,CS3-VET3,151.25
13:09:30,CS3-VET3,153.07
13:14:33,CS3-VET3,155.70
13:19:36,CS3-VET3,158.57
13:24:39,CS3-VET3,161.32
13:29:41,CS3-VET3,162.69
13:34:44,CS3-VET3,164.07
13:39:47,CS3-VET3,167.67
13:44:49,CS3-VET3,170.20
13:49:53,CS3-VET3,173.80
13:54:55,CS3-VET3,174.67
13:59:57,CS3-VET3,177.55
14:04:59,CS3-VET3,182.30
14:10:02,CS3-VET3,187.54
14:15:05,CS3-VET3,190.05
14:20:07,CS3-VET3,193.80
14:25:10,CS3-VET3,196.69
14:30:12,CS3-VET3,199.91
14:35:15,CS3-VET3,202.42
14:40:18,CS3-VET3,203.05
14:45:21,CS3-VET3,205.16
14:50:24,CS3-VET3,206.80
14:55:26,CS3-VET3,209.92
15:00:29,CS3-VET3,212.94
15:05:32,CS3-VET3,214.54
15:10:34,CS3-VET3,215.93
15:15:37,CS3-VET3,219.03
15:20:39,CS3-VET3,222.60
15:25:41,CS3-VET3,225.18
15:30:44,CS3-VET3,226.67
15:35:48,CS3-VET3,228.16
15:40:50,CS3-VET3,229.57
15:45:52,CS3-VET3,231.80
15:50:56,CS3-VET3,233.81
15:55:57,CS3-VET3,236.34
16:00:58,CS3-VET3,237.08
16:06:01,CS3-VET3,891.00
07:18:35,CS3-VET3,0.00
07:23:36,CS3-VET3,0.00
07:28:39,CS3-VET3,0.00
07:33:40,CS3-VET3,0.00
07:38:41,CS3-VET3,0.00
07:43:42,CS3-VET3,0.00
07:48:44,CS3-VET3,0.00
07:53:45,CS3-VET3,0.00
07:58:46,CS3-VET3,0.00
08:03:47,CS3-VET3,0.00
08:08:49,CS3-VET3,0.00
08:13:56,CS3-VET3,0.00
08:18:58,CS3-VET3,0.00
08:23:59,CS3-VET3,0.00
08:29:00,CS3-VET3,0.00
08:34:02,CS3-VET3,0.00
08:39:03,CS3-VET3,0.00
08:44:04,CS3-VET3,0.00
08:49:06,CS3-VET3,0.00
08:54:08,CS3-VET3,0.00
08:59:10,CS3-VET3,0.00
09:04:18,CS3-VET3,0.00
09:09:19,CS3-VET3,0.00
09:14:20,CS3-VET3,0.00
09:19:22,CS3-VET3,0.00
09:24:23,CS3-VET3,0.00
09:29:25,CS3-VET3,0.00
09:34:26,CS3-VET3,0.00
09:39:34,CS3-VET3,0.78
09:44:35,CS3-VET3,4.73
09:49:44,CS3-VET3,10.27
09:54:45,CS3-VET3,15.89
09:59:47,CS3-VET3,20.47
10:04:48,CS3-VET3,24.30
10:09:49,CS3-VET3,30.03
10:14:51,CS3-VET3,34.72
10:19:53,CS3-VET3,39.41
10:24:54,CS3-VET3,47.15
10:29:56,CS3-VET3,54.55
10:34:57,CS3-VET3,59.79
10:39:58,CS3-VET3,65.30
10:45:00,CS3-VET3,71.69
10:50:08,CS3-VET3,75.12
10:55:10,CS3-VET3,78.32
11:00:13,CS3-VET3,81.27
11:05:15,CS3-VET3,84.80
11:10:19,CS3-VET3,91.69
11:15:21,CS3-VET3,96.67
11:20:23,CS3-VET3,99.81
11:25:25,CS3-VET3,103.65
11:30:26,CS3-VET3,108.44
11:35:29,CS3-VET3,113.05
11:40:31,CS3-VET3,115.96
11:45:33,CS3-VET3,117.93
11:50:43,CS3-VET3,120.84
11:55:44,CS3-VET3,122.81
12:00:47,CS3-VET3,128.18
12:05:49,CS3-VET3,131.17
12:10:51,CS3-VET3,134.05
12:15:54,CS3-VET3,136.43
12:20:57,CS3-VET3,139.17
12:25:59,CS3-VET3,145.54
12:31:09,CS3-VET3,150.45
12:36:12,CS3-VET3,153.82
12:41:15,CS3-VET3,155.34
12:46:18,CS3-VET3,159.09
12:51:19,CS3-VET3,162.25
12:56:22,CS3-VET3,165.54
13:01:25,CS3-VET3,170.05
