timestamp,account,pnl
08:55:08,CS8-VET4,0.00
09:00:10,CS8-VET4,0.00
09:05:12,CS8-VET4,0.00
09:10:15,CS8-VET4,0.00
09:15:17,CS8-VET4,0.00
09:20:20,CS8-VET4,0.00
09:25:21,CS8-VET4,0.00
09:30:24,CS8-VET4,0.00
09:35:26,CS8-VET4,0.88
09:40:28,CS8-VET4,6.82
09:45:31,CS8-VET4,11.58
09:50:32,CS8-VET4,16.16
09:55:34,CS8-VET4,17.98
10:00:37,CS8-VET4,21.80
10:05:40,CS8-VET4,25.17
10:10:42,CS8-VET4,27.80
10:15:44,CS8-VET4,30.51
10:20:47,CS8-VET4,34.40
10:25:49,CS8-VET4,38.26
10:30:51,CS8-VET4,39.58
10:35:53,CS8-VET4,42.09
10:40:56,CS8-VET4,46.54
10:45:58,CS8-VET4,51.54
10:51:01,CS8-VET4,54.86
10:56:03,CS8-VET4,57.73
11:01:05,CS8-VET4,63.45
11:06:08,CS8-VET4,67.90
11:11:11,CS8-VET4,72.41
11:16:13,CS8-VET4,74.79
11:21:15,CS8-VET4,78.63
11:26:17,CS8-VET4,84.29
11:31:21,CS8-VET4,91.54
11:36:24,CS8-VET4,96.26
11:41:25,CS8-VET4,99.44
11:46:29,CS8-VET4,100.44
11:51:31,CS8-VET4,101.78
11:56:34,CS8-VET4,103.54
12:01:37,CS8-VET4,104.52
12:06:41,CS8-VET4,105.84
12:11:43,CS8-VET4,111.88
12:16:47,CS8-VET4,116.93
12:21:50,CS8-VET4,120.66
12:26:53,CS8-VET4,120.53
12:31:56,CS8-VET4,125.91
12:36:59,CS8-VET4,130.56
12:42:02,CS8-VET4,132.80
12:47:06,CS8-VET4,135.63
12:52:09,CS8-VET4,138.18
12:57:12,CS8-VET4,141.58
13:02:15,CS8-VET4,143.21
13:07:19,CS8-VET4,144.94
13:12:22,CS8-VET4,147.76
13:17:26,CS8-VET4,150.18
13:22:30,CS8-VET4,153.00
13:27:34,CS8-VET4,155.54
13:32:38,CS8-VET4,158.29
13:37:41,CS8-VET4,160.10
13:42:45,CS8-VET4,162.03
13:47:48,CS8-VET4,163.75
13:52:52,CS8-VET4,164.74
13:57:55,CS8-VET4,166.56
14:02:59,CS8-VET4,167.84
14:08:03,CS8-VET4,169.60
14:13:05,CS8-VET4,171.58
14:18:08,CS8-VET4,172.84
14:23:11,CS8-VET4,175.26
14:28:15,CS8-VET4,176.23
14:33:17,CS8-VET4,177.79
14:38:21,CS8-VET4,179.40
14:43:23,CS8-VET4,180.49
14:48:26,CS8-VET4,182.24
14:53:30,CS8-VET4,184.21
14:58:33,CS8-VET4,185.21
15:03:37,CS8-VET4,186.41
15:08:39,CS8-VET4,186.84
15:13:40,CS8-VET4,189.26
15:18:42,CS8-VET4,190.26
15:23:46,CS8-VET4,192.38
15:28:50,CS8-VET4,193.88
15:33:55,CS8-VET4,196.20
15:38:58,CS8-VET4,197.85
15:44:02,CS8-VET4,199.43
15:49:05,CS8-VET4,199.54
15:54:08,CS8-VET4,201.11
15:59:13,CS8-VET4,201.11
08:38:32,CS8-VET4,ERR
08:43:34,CS8-VET4,0.00
08:48:38,CS8-VET4,0.00
08:53:40,CS8-VET4,0.00
08:58:43,CS8-VET4,0.00
09:03:45,CS8-VET4,0.00
09:08:49,CS8-VET4,0.00
09:13:51,CS8-VET4,0.00
09:18:54,CS8-VET4,0.00
09:23:56,CS8-VET4,0.00
09:28:58,CS8-VET4,0.00
09:34:01,CS8-VET4,0.00
09:39:03,CS8-VET4,7.26
09:44:05,CS8-VET4,8.16
09:49:08,CS8-VET4,9.42
09:54:10,CS8-VET4,11.12
09:59:13,CS8-VET4,13.03
10:04:15,CS8-VET4,19.10
10:09:18,CS8-VET4,22.32
10:14:20,CS8-VET4,24.43
10:19:23,CS8-VET4,28.18
10:24:25,CS8-VET4,32.74
10:29:28,CS8-VET4,36.35
10:34:30,CS8-VET4,38.71
10:39:32,CS8-VET4,41.31
10:44:35,CS8-VET4,44.72
10:49:38,CS8-VET4,46.03
10:54:40,CS8-VET4,50.03
10:59:43,CS8-VET4,52.40
11:04:46,CS8-VET4,56.75
11:09:49,CS8-VET4,60.34
11:14:52,CS8-VET4,65.36
11:19:54,CS8-VET4,70.09
11:24:57,CS8-VET4,72.51
11:29:59,CS8-VET4,76.41
11:35:03,CS8-VET4,81.65
11:40:06,CS8-VET4,84.12
11:45:08,CS8-VET4,86.88
11:50:11,CS8-VET4,89.86
11:55:14,CS8-VET4,95.53
12:00:17,CS8-VET4,98.40
12:05:19,CS8-VET4,101.96
12:10:22,CS8-VET4,104.95
12:15:25,CS8-VET4,108.04
12:20:29,CS8-VET4,109.68
12:25:33,CS8-VET4,111.48
12:30:35,CS8-VET4,115.20
12:35:47,CS8-VET4,119.13
12:40:49,CS8-VET4,122.58
12:45:50,CS8-VET4,124.80
12:50:54,CS8-VET4,127.05
12:55:56,CS8-VET4,130.92
13:00:58,CS8-VET4,132.67
13:06:02,CS8-VET4,135.76
13:11:05,CS8-VET4,138.39
13:16:08,CS8-VET4,139.97
13:21:10,CS8-VET4,141.61
13:26:13,CS8-VET4,145.12
13:31:17,CS8-VET4,145.78
13:36:20,CS8-VET4,148.59
13:41:25,CS8-VET4,149.83
13:46:29,CS8-VET4,152.11
13:51:33,CS8-VET4,152.79
