timestamp,account,pnl
07:15:30,CS2-GAB1,0.00
07:20:32,CS2-GAB1,0.00
07:25:34,CS2-GAB1,0.00
07:30:37,CS2-GAB1,0.00
07:35:39,CS2-GAB1,0.00
07:40:41,CS2-GAB1,0.00
07:45:44,CS2-GAB1,0.00
07:50:46,CS2-GAB1,0.00
07:55:48,CS2-GAB1,0.00
08:00:50,CS2-GAB1,0.00
08:05:53,CS2-GAB1,0.00
08:10:55,CS2-GAB1,0.00
08:15:57,CS2-GAB1,0.00
08:21:00,CS2-GAB1,0.00
08:26:02,CS2-GAB1,0.00
08:31:04,CS2-GAB1,0.00
08:36:06,CS2-GAB1,0.00
08:41:08,CS2-GAB1,0.00
08:46:11,CS2-GAB1,0.00
08:51:13,CS2-GAB1,0.00
08:56:14,CS2-GAB1,0.00
09:01:17,CS2-GAB1,0.00
09:06:19,CS2-GAB1,0.00
09:11:21,CS2-GAB1,0.00
09:16:22,CS2-GAB1,0.00
09:21:25,CS2-GAB1,0.00
09:26:28,CS2-GAB1,0.00
09:31:29,CS2-GAB1,0.00
09:36:32,CS2-GAB1,1.38
09:41:34,CS2-GAB1,6.06
09:46:35,CS2-GAB1,11.26
09:51:38,CS2-GAB1,14.51
09:56:41,CS2-GAB1,14.02
10:01:42,CS2-GAB1,19.81
10:06:44,CS2-GAB1,24.83
10:11:46,CS2-GAB1,30.92
10:16:48,CS2-GAB1,34.69
10:21:49,CS2-GAB1,37.43
10:26:52,CS2-GAB1,40.52
10:31:54,CS2-GAB1,47.07
10:36:57,CS2-GAB1,51.32
10:41:58,CS2-GAB1,54.81
10:47:01,CS2-GAB1,57.55
10:52:04,CS2-GAB1,59.42
10:57:05,CS2-GAB1,60.30
11:02:07,CS2-GAB1,65.30
11:07:09,CS2-GAB1,69.69
11:12:10,CS2-GAB1,74.55
11:17:13,CS2-GAB1,78.10
11:22:17,CS2-GAB1,80.85
11:27:18,CS2-GAB1,84.48
11:32:20,CS2-GAB1,88.14
11:37:22,CS2-GAB1,94.87
11:42:25,CS2-GAB1,98.14
